#-----------------------------------------------------------------------------
# Date d'extraction : 16/07/2019 - 07h16 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario A2
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
#                  (1 - hiver, 2 - printemps, 3 - été, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORSSWI : Intégration de Indicateur sècheresse d'humidité des sols (null)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;Saison;NORSSWI;
#-----------------------------------------------------------------------------
14668;48.8848;3.9174;A2;H2;4;-1.59;
14669;48.8833;4.0264;A2;H2;1;-1.47;
14669;48.8833;4.0264;A2;H2;2;-1.72;
14669;48.8833;4.0264;A2;H2;3;-1.29;
14669;48.8833;4.0264;A2;H2;4;-1.36;
14670;48.8817;4.1354;A2;H2;1;-1.48;
14670;48.8817;4.1354;A2;H2;2;-1.74;
14670;48.8817;4.1354;A2;H2;3;-1.24;
14670;48.8817;4.1354;A2;H2;4;-1.34;
14671;48.88;4.2444;A2;H2;1;-1.51;
14671;48.88;4.2444;A2;H2;2;-1.72;
14671;48.88;4.2444;A2;H2;3;-1.21;
14671;48.88;4.2444;A2;H2;4;-1.34;
14672;48.8782;4.3533;A2;H2;1;-1.48;
14672;48.8782;4.3533;A2;H2;2;-1.83;
14672;48.8782;4.3533;A2;H2;3;-1.26;
14672;48.8782;4.3533;A2;H2;4;-1.34;
14673;48.8763;4.4623;A2;H2;1;-1.45;
14673;48.8763;4.4623;A2;H2;2;-1.69;
14673;48.8763;4.4623;A2;H2;3;-1.24;
14673;48.8763;4.4623;A2;H2;4;-1.34;
14674;48.8743;4.5713;A2;H2;1;-1.54;
14674;48.8743;4.5713;A2;H2;2;-1.7;
14674;48.8743;4.5713;A2;H2;3;-1.21;
14674;48.8743;4.5713;A2;H2;4;-1.36;
14675;48.8722;4.6802;A2;H2;1;-1.56;
14675;48.8722;4.6802;A2;H2;2;-1.77;
14675;48.8722;4.6802;A2;H2;3;-1.26;
14675;48.8722;4.6802;A2;H2;4;-1.42;
14676;48.8701;4.7892;A2;H2;1;-1.03;
14676;48.8701;4.7892;A2;H2;2;-1.82;
14676;48.8701;4.7892;A2;H2;3;-1.43;
14676;48.8701;4.7892;A2;H2;4;-1.26;
14677;48.8678;4.8981;A2;H2;1;-1.03;
14677;48.8678;4.8981;A2;H2;2;-2.35;
14677;48.8678;4.8981;A2;H2;3;-1.49;
14677;48.8678;4.8981;A2;H2;4;-1.11;
14678;48.8654;5.007;A2;H2;1;-1.01;
14678;48.8654;5.007;A2;H2;2;-2.61;
14678;48.8654;5.007;A2;H2;3;-1.52;
14678;48.8654;5.007;A2;H2;4;-1.13;
14679;48.8629;5.1159;A2;H2;1;-1;
14679;48.8629;5.1159;A2;H2;2;-1.65;
14679;48.8629;5.1159;A2;H2;3;-1.5;
14679;48.8629;5.1159;A2;H2;4;-1.22;
14680;48.8603;5.2248;A2;H2;1;-1.06;
14680;48.8603;5.2248;A2;H2;2;-2.57;
14680;48.8603;5.2248;A2;H2;3;-1.58;
14680;48.8603;5.2248;A2;H2;4;-1.36;
14681;48.8576;5.3337;A2;H2;1;-1.04;
14681;48.8576;5.3337;A2;H2;2;-2.57;
14681;48.8576;5.3337;A2;H2;3;-1.57;
14681;48.8576;5.3337;A2;H2;4;-1.29;
14682;48.8548;5.4426;A2;H2;1;-1.08;
14682;48.8548;5.4426;A2;H2;2;-2.01;
14682;48.8548;5.4426;A2;H2;3;-1.66;
14682;48.8548;5.4426;A2;H2;4;-1.36;
14683;48.8519;5.5515;A2;H2;1;-1.04;
14683;48.8519;5.5515;A2;H2;2;-1.31;
14683;48.8519;5.5515;A2;H2;3;-1.38;
14683;48.8519;5.5515;A2;H2;4;-1.18;
14684;48.8489;5.6603;A2;H2;1;-1.06;
14684;48.8489;5.6603;A2;H2;2;-1.33;
14684;48.8489;5.6603;A2;H2;3;-1.6;
14684;48.8489;5.6603;A2;H2;4;-1.39;
14685;48.8458;5.7692;A2;H2;1;-0.93;
14685;48.8458;5.7692;A2;H2;2;-1.21;
14685;48.8458;5.7692;A2;H2;3;-1.19;
14685;48.8458;5.7692;A2;H2;4;-1.19;
14686;48.8427;5.878;A2;H2;1;-0.98;
14686;48.8427;5.878;A2;H2;2;-1.16;
14686;48.8427;5.878;A2;H2;3;-1.12;
14686;48.8427;5.878;A2;H2;4;-1.21;
14687;48.8394;5.9868;A2;H2;1;-1.02;
14687;48.8394;5.9868;A2;H2;2;-1.31;
14687;48.8394;5.9868;A2;H2;3;-1.56;
14687;48.8394;5.9868;A2;H2;4;-1.38;
14688;48.836;6.0956;A2;H2;1;-0.93;
14688;48.836;6.0956;A2;H2;2;-1.11;
14688;48.836;6.0956;A2;H2;3;-1.04;
14688;48.836;6.0956;A2;H2;4;-1.15;
14689;48.8325;6.2044;A2;H2;1;-0.95;
14689;48.8325;6.2044;A2;H2;2;-1.21;
14689;48.8325;6.2044;A2;H2;3;-1.21;
14689;48.8325;6.2044;A2;H2;4;-1.2;
14690;48.8289;6.3131;A2;H2;1;-0.95;
14690;48.8289;6.3131;A2;H2;2;-1.05;
14690;48.8289;6.3131;A2;H2;3;-1.3;
14690;48.8289;6.3131;A2;H2;4;-1.02;
14691;48.8252;6.4219;A2;H2;1;-0.99;
14691;48.8252;6.4219;A2;H2;2;-1.16;
14691;48.8252;6.4219;A2;H2;3;-1.54;
14691;48.8252;6.4219;A2;H2;4;-1.06;
14692;48.8214;6.5306;A2;H2;1;-1.02;
14692;48.8214;6.5306;A2;H2;2;-1.07;
14692;48.8214;6.5306;A2;H2;3;-1.34;
14692;48.8214;6.5306;A2;H2;4;-1.11;
14693;48.8176;6.6394;A2;H2;1;-1.02;
14693;48.8176;6.6394;A2;H2;2;-1.17;
14693;48.8176;6.6394;A2;H2;3;-1.45;
14693;48.8176;6.6394;A2;H2;4;-1.14;
14694;48.8136;6.7481;A2;H2;1;-1;
14694;48.8136;6.7481;A2;H2;2;-1.05;
14694;48.8136;6.7481;A2;H2;3;-1.29;
14694;48.8136;6.7481;A2;H2;4;-1.11;
14695;48.8095;6.8568;A2;H2;1;-1.06;
14695;48.8095;6.8568;A2;H2;2;-1.18;
14695;48.8095;6.8568;A2;H2;3;-1.53;
14695;48.8095;6.8568;A2;H2;4;-1.17;
14696;48.8053;6.9654;A2;H2;1;-1.09;
14696;48.8053;6.9654;A2;H2;2;-1.28;
14696;48.8053;6.9654;A2;H2;3;-1.57;
14696;48.8053;6.9654;A2;H2;4;-1.24;
14697;48.801;7.0741;A2;H2;1;-1.08;
14697;48.801;7.0741;A2;H2;2;-1.45;
14697;48.801;7.0741;A2;H2;3;-1.84;
14697;48.801;7.0741;A2;H2;4;-1.3;
14698;48.7966;7.1827;A2;H2;1;-1.07;
14698;48.7966;7.1827;A2;H2;2;-1.26;
14698;48.7966;7.1827;A2;H2;3;-1.5;
14698;48.7966;7.1827;A2;H2;4;-1.12;
14699;48.7922;7.2914;A2;H2;1;-1.12;
14699;48.7922;7.2914;A2;H2;2;-1.24;
14699;48.7922;7.2914;A2;H2;3;-1.79;
14699;48.7922;7.2914;A2;H2;4;-1.47;
14700;48.7876;7.4;A2;H2;1;-1.05;
14700;48.7876;7.4;A2;H2;2;-2.08;
14700;48.7876;7.4;A2;H2;3;-2.29;
14700;48.7876;7.4;A2;H2;4;-1.12;
14701;48.7829;7.5085;A2;H2;1;-0.86;
14701;48.7829;7.5085;A2;H2;2;-1.7;
14701;48.7829;7.5085;A2;H2;3;-1.62;
14701;48.7829;7.5085;A2;H2;4;-0.97;
14702;48.7781;7.6171;A2;H2;1;-0.87;
14702;48.7781;7.6171;A2;H2;2;-1.64;
14702;48.7781;7.6171;A2;H2;3;-1.61;
14702;48.7781;7.6171;A2;H2;4;-0.95;
14703;48.7733;7.7256;A2;H2;1;-0.96;
14703;48.7733;7.7256;A2;H2;2;-1.1;
14703;48.7733;7.7256;A2;H2;3;-1.56;
14703;48.7733;7.7256;A2;H2;4;-1.12;
14704;48.7683;7.8342;A2;H2;1;-0.97;
14704;48.7683;7.8342;A2;H2;2;-1;
14704;48.7683;7.8342;A2;H2;3;-1.61;
14704;48.7683;7.8342;A2;H2;4;-1.16;
14705;48.7632;7.9427;A2;H2;1;-0.97;
14705;48.7632;7.9427;A2;H2;2;-1.07;
14705;48.7632;7.9427;A2;H2;3;-1.62;
14705;48.7632;7.9427;A2;H2;4;-1.2;
14745;48.8349;-3.2774;A2;H2;1;-3.52;
14745;48.8349;-3.2774;A2;H2;2;-0.91;
14745;48.8349;-3.2774;A2;H2;3;-1.68;
14745;48.8349;-3.2774;A2;H2;4;-2.85;
14761;48.9043;-1.5367;A2;H2;1;-2.96;
14761;48.9043;-1.5367;A2;H2;2;-1.26;
14761;48.9043;-1.5367;A2;H2;3;-1.55;
14761;48.9043;-1.5367;A2;H2;4;-1.65;
14762;48.9077;-1.4278;A2;H2;1;-2.19;
14762;48.9077;-1.4278;A2;H2;2;-1.11;
14762;48.9077;-1.4278;A2;H2;3;-1.81;
14762;48.9077;-1.4278;A2;H2;4;-1.59;
14763;48.9111;-1.3188;A2;H2;1;-2.02;
14763;48.9111;-1.3188;A2;H2;2;-1.11;
14763;48.9111;-1.3188;A2;H2;3;-1.82;
14763;48.9111;-1.3188;A2;H2;4;-1.6;
14764;48.9144;-1.2099;A2;H2;1;-1.82;
14764;48.9144;-1.2099;A2;H2;2;-1.17;
14764;48.9144;-1.2099;A2;H2;3;-1.82;
14764;48.9144;-1.2099;A2;H2;4;-1.56;
14765;48.9176;-1.1009;A2;H2;1;-1.58;
14765;48.9176;-1.1009;A2;H2;2;-1.24;
14765;48.9176;-1.1009;A2;H2;3;-1.82;
14765;48.9176;-1.1009;A2;H2;4;-1.55;
14766;48.9207;-0.9919;A2;H2;1;-2.2;
14766;48.9207;-0.9919;A2;H2;2;-1.33;
14766;48.9207;-0.9919;A2;H2;3;-1.8;
14766;48.9207;-0.9919;A2;H2;4;-1.74;
14767;48.9237;-0.8829;A2;H2;1;-2.42;
14767;48.9237;-0.8829;A2;H2;2;-1.37;
14767;48.9237;-0.8829;A2;H2;3;-1.79;
14767;48.9237;-0.8829;A2;H2;4;-1.7;
14768;48.9266;-0.7739;A2;H2;1;-2.92;
14768;48.9266;-0.7739;A2;H2;2;-1.38;
14768;48.9266;-0.7739;A2;H2;3;-1.76;
14768;48.9266;-0.7739;A2;H2;4;-1.68;
14769;48.9294;-0.6649;A2;H2;1;-2.91;
14769;48.9294;-0.6649;A2;H2;2;-1.37;
14769;48.9294;-0.6649;A2;H2;3;-1.73;
14769;48.9294;-0.6649;A2;H2;4;-1.67;
14770;48.9321;-0.5558;A2;H2;1;-2.8;
14770;48.9321;-0.5558;A2;H2;2;-1.36;
14770;48.9321;-0.5558;A2;H2;3;-1.78;
14770;48.9321;-0.5558;A2;H2;4;-1.71;
14771;48.9347;-0.4468;A2;H2;1;-2.41;
14771;48.9347;-0.4468;A2;H2;2;-1.32;
14771;48.9347;-0.4468;A2;H2;3;-1.78;
14771;48.9347;-0.4468;A2;H2;4;-1.72;
14772;48.9372;-0.3377;A2;H2;1;-1.95;
14772;48.9372;-0.3377;A2;H2;2;-1.4;
14772;48.9372;-0.3377;A2;H2;3;-1.89;
14772;48.9372;-0.3377;A2;H2;4;-1.86;
14773;48.9396;-0.2286;A2;H2;1;-2.18;
14773;48.9396;-0.2286;A2;H2;2;-1.88;
14773;48.9396;-0.2286;A2;H2;3;-1.74;
14773;48.9396;-0.2286;A2;H2;4;-2.48;
14774;48.9419;-0.1196;A2;H2;1;-2.1;
14774;48.9419;-0.1196;A2;H2;2;-1.89;
14774;48.9419;-0.1196;A2;H2;3;-1.74;
14774;48.9419;-0.1196;A2;H2;4;-2.57;
14775;48.9441;-0.0105;A2;H2;1;-1.82;
14775;48.9441;-0.0105;A2;H2;2;-1.87;
14775;48.9441;-0.0105;A2;H2;3;-1.66;
14775;48.9441;-0.0105;A2;H2;4;-2.34;
14776;48.9462;0.0986;A2;H2;1;-2.64;
14776;48.9462;0.0986;A2;H2;2;-1.57;
14776;48.9462;0.0986;A2;H2;3;-1.63;
14776;48.9462;0.0986;A2;H2;4;-1.85;
14777;48.9482;0.2077;A2;H2;1;-2.92;
14777;48.9482;0.2077;A2;H2;2;-1.37;
14777;48.9482;0.2077;A2;H2;3;-1.45;
14777;48.9482;0.2077;A2;H2;4;-2.45;
14778;48.9501;0.3169;A2;H2;1;-3;
14778;48.9501;0.3169;A2;H2;2;-1.35;
14778;48.9501;0.3169;A2;H2;3;-1.43;
14778;48.9501;0.3169;A2;H2;4;-2.57;
14779;48.9519;0.426;A2;H2;1;-2.74;
14779;48.9519;0.426;A2;H2;2;-1.25;
14779;48.9519;0.426;A2;H2;3;-1.42;
14779;48.9519;0.426;A2;H2;4;-2.89;
14780;48.9536;0.5351;A2;H2;1;-2.33;
14780;48.9536;0.5351;A2;H2;2;-1.44;
14780;48.9536;0.5351;A2;H2;3;-1.33;
14780;48.9536;0.5351;A2;H2;4;-1.72;
14781;48.9552;0.6443;A2;H2;1;-2.36;
14781;48.9552;0.6443;A2;H2;2;-1.4;
14781;48.9552;0.6443;A2;H2;3;-1.33;
14781;48.9552;0.6443;A2;H2;4;-1.77;
14782;48.9567;0.7534;A2;H2;1;-1.49;
14782;48.9567;0.7534;A2;H2;2;-1.64;
14782;48.9567;0.7534;A2;H2;3;-1.36;
14782;48.9567;0.7534;A2;H2;4;-1.48;
14783;48.9581;0.8626;A2;H2;1;-1.6;
14783;48.9581;0.8626;A2;H2;2;-2.12;
14783;48.9581;0.8626;A2;H2;3;-1.86;
14783;48.9581;0.8626;A2;H2;4;-1.77;
14784;48.9594;0.9717;A2;H2;1;-1.38;
14784;48.9594;0.9717;A2;H2;2;-1.58;
14784;48.9594;0.9717;A2;H2;3;-1.41;
14784;48.9594;0.9717;A2;H2;4;-1.54;
14785;48.9606;1.0809;A2;H2;1;-1.45;
14785;48.9606;1.0809;A2;H2;2;-1.94;
14785;48.9606;1.0809;A2;H2;3;-1.71;
14785;48.9606;1.0809;A2;H2;4;-1.73;
14786;48.9617;1.1901;A2;H2;1;-2.11;
14786;48.9617;1.1901;A2;H2;2;-1.64;
14786;48.9617;1.1901;A2;H2;3;-1.43;
14786;48.9617;1.1901;A2;H2;4;-1.52;
14787;48.9627;1.2992;A2;H2;1;-2;
14787;48.9627;1.2992;A2;H2;2;-1.69;
14787;48.9627;1.2992;A2;H2;3;-1.41;
14787;48.9627;1.2992;A2;H2;4;-1.53;
14788;48.9636;1.4084;A2;H2;1;-1.56;
14788;48.9636;1.4084;A2;H2;2;-1.79;
14788;48.9636;1.4084;A2;H2;3;-1.49;
14788;48.9636;1.4084;A2;H2;4;-1.7;
14789;48.9644;1.5176;A2;H2;1;-2.3;
14789;48.9644;1.5176;A2;H2;2;-1.56;
14789;48.9644;1.5176;A2;H2;3;-1.46;
14789;48.9644;1.5176;A2;H2;4;-1.68;
14790;48.9651;1.6268;A2;H2;1;-1.39;
14790;48.9651;1.6268;A2;H2;2;-1.95;
14790;48.9651;1.6268;A2;H2;3;-1.44;
14790;48.9651;1.6268;A2;H2;4;-1.56;
14791;48.9657;1.736;A2;H2;1;-1.45;
14791;48.9657;1.736;A2;H2;2;-2.27;
14791;48.9657;1.736;A2;H2;3;-1.69;
14791;48.9657;1.736;A2;H2;4;-1.31;
14792;48.9662;1.8451;A2;H2;1;-1.59;
14792;48.9662;1.8451;A2;H2;2;-1.91;
14792;48.9662;1.8451;A2;H2;3;-1.54;
14792;48.9662;1.8451;A2;H2;4;-1.27;
14793;48.9666;1.9543;A2;H2;1;-1.37;
14793;48.9666;1.9543;A2;H2;2;-2.18;
14793;48.9666;1.9543;A2;H2;3;-1.5;
14793;48.9666;1.9543;A2;H2;4;-1.17;
14794;48.9669;2.0635;A2;H2;1;-1.76;
14794;48.9669;2.0635;A2;H2;2;-1.07;
14794;48.9669;2.0635;A2;H2;3;-1.28;
14794;48.9669;2.0635;A2;H2;4;-1.14;
14795;48.9671;2.1727;A2;H2;1;-1.28;
14795;48.9671;2.1727;A2;H2;2;-0.96;
14795;48.9671;2.1727;A2;H2;3;-1.22;
14795;48.9671;2.1727;A2;H2;4;-1.6;
14796;48.9672;2.2819;A2;H2;1;-0.7;
14796;48.9672;2.2819;A2;H2;2;-0.49;
14796;48.9672;2.2819;A2;H2;3;-1.33;
14796;48.9672;2.2819;A2;H2;4;-1.1;
14797;48.9672;2.3911;A2;H2;1;-0.75;
14797;48.9672;2.3911;A2;H2;2;-0.37;
14797;48.9672;2.3911;A2;H2;3;-1.36;
14797;48.9672;2.3911;A2;H2;4;-1.4;
14798;48.9671;2.5003;A2;H2;1;-1.64;
14798;48.9671;2.5003;A2;H2;2;-1.26;
14798;48.9671;2.5003;A2;H2;3;-1.45;
14798;48.9671;2.5003;A2;H2;4;-1.43;
14799;48.9669;2.6095;A2;H2;1;-1.33;
14799;48.9669;2.6095;A2;H2;2;-1.3;
14799;48.9669;2.6095;A2;H2;3;-1.06;
14799;48.9669;2.6095;A2;H2;4;-0.99;
14800;48.9666;2.7187;A2;H2;1;-1.26;
14800;48.9666;2.7187;A2;H2;2;-1.95;
14800;48.9666;2.7187;A2;H2;3;-1.06;
14800;48.9666;2.7187;A2;H2;4;-1.03;
14801;48.9662;2.8279;A2;H2;1;-1.26;
14801;48.9662;2.8279;A2;H2;2;-2.04;
14801;48.9662;2.8279;A2;H2;3;-1.07;
14801;48.9662;2.8279;A2;H2;4;-1.05;
14802;48.9657;2.9371;A2;H2;1;-1.33;
14802;48.9657;2.9371;A2;H2;2;-2.22;
14802;48.9657;2.9371;A2;H2;3;-1.06;
14802;48.9657;2.9371;A2;H2;4;-1.07;
14803;48.9651;3.0462;A2;H2;1;-1.3;
14803;48.9651;3.0462;A2;H2;2;-2.85;
14803;48.9651;3.0462;A2;H2;3;-1.23;
14803;48.9651;3.0462;A2;H2;4;-1.24;
14804;48.9644;3.1554;A2;H2;1;-1.36;
14804;48.9644;3.1554;A2;H2;2;-3.18;
14804;48.9644;3.1554;A2;H2;3;-1.37;
14804;48.9644;3.1554;A2;H2;4;-1.3;
14805;48.9636;3.2646;A2;H2;1;-1.44;
14805;48.9636;3.2646;A2;H2;2;-2.91;
14805;48.9636;3.2646;A2;H2;3;-1.52;
14805;48.9636;3.2646;A2;H2;4;-1.26;
14806;48.9627;3.3738;A2;H2;1;-1.28;
14806;48.9627;3.3738;A2;H2;2;-1.98;
14806;48.9627;3.3738;A2;H2;3;-1.32;
14806;48.9627;3.3738;A2;H2;4;-1.06;
14807;48.9617;3.483;A2;H2;1;-1.26;
14807;48.9617;3.483;A2;H2;2;-1.71;
14807;48.9617;3.483;A2;H2;3;-1.22;
14807;48.9617;3.483;A2;H2;4;-1.01;
14808;48.9606;3.5921;A2;H2;1;-1.28;
14808;48.9606;3.5921;A2;H2;2;-1.7;
14808;48.9606;3.5921;A2;H2;3;-1.24;
14808;48.9606;3.5921;A2;H2;4;-1.02;
14809;48.9594;3.7013;A2;H2;1;-1.37;
14809;48.9594;3.7013;A2;H2;2;-1.75;
14809;48.9594;3.7013;A2;H2;3;-1.23;
14809;48.9594;3.7013;A2;H2;4;-1.59;
14810;48.9581;3.8104;A2;H2;1;-1.53;
14810;48.9581;3.8104;A2;H2;2;-2.45;
14810;48.9581;3.8104;A2;H2;3;-1.46;
14810;48.9581;3.8104;A2;H2;4;-1.79;
14811;48.9567;3.9196;A2;H2;1;-1.54;
14811;48.9567;3.9196;A2;H2;2;-2.18;
14811;48.9567;3.9196;A2;H2;3;-1.37;
14811;48.9567;3.9196;A2;H2;4;-1.84;
14812;48.9552;4.0287;A2;H2;1;-1.45;
14812;48.9552;4.0287;A2;H2;2;-2.48;
14812;48.9552;4.0287;A2;H2;3;-1.53;
14812;48.9552;4.0287;A2;H2;4;-1.9;
14813;48.9536;4.1379;A2;H2;1;-1.46;
14813;48.9536;4.1379;A2;H2;2;-1.82;
14813;48.9536;4.1379;A2;H2;3;-1.26;
14813;48.9536;4.1379;A2;H2;4;-1.34;
14814;48.9519;4.247;A2;H2;1;-1.46;
14814;48.9519;4.247;A2;H2;2;-1.77;
14814;48.9519;4.247;A2;H2;3;-1.24;
14814;48.9519;4.247;A2;H2;4;-1.34;
14815;48.9501;4.3561;A2;H2;1;-1.58;
14815;48.9501;4.3561;A2;H2;2;-1.29;
14815;48.9501;4.3561;A2;H2;3;-1.1;
14815;48.9501;4.3561;A2;H2;4;-1.49;
14816;48.9482;4.4653;A2;H2;1;-1.52;
14816;48.9482;4.4653;A2;H2;2;-1.68;
14816;48.9482;4.4653;A2;H2;3;-1.21;
14816;48.9482;4.4653;A2;H2;4;-1.35;
14817;48.9462;4.5744;A2;H2;1;-1.55;
14817;48.9462;4.5744;A2;H2;2;-1.68;
14817;48.9462;4.5744;A2;H2;3;-1.22;
14817;48.9462;4.5744;A2;H2;4;-1.38;
14818;48.9441;4.6835;A2;H2;1;-1.61;
14818;48.9441;4.6835;A2;H2;2;-1.86;
14818;48.9441;4.6835;A2;H2;3;-1.23;
14818;48.9441;4.6835;A2;H2;4;-1.39;
14819;48.9419;4.7926;A2;H2;1;-1.48;
14819;48.9419;4.7926;A2;H2;2;-2.27;
14819;48.9419;4.7926;A2;H2;3;-1.44;
14819;48.9419;4.7926;A2;H2;4;-1.59;
14820;48.9396;4.9016;A2;H2;1;-1.05;
14820;48.9396;4.9016;A2;H2;2;-1.89;
14820;48.9396;4.9016;A2;H2;3;-1.48;
14820;48.9396;4.9016;A2;H2;4;-1.17;
14821;48.9372;5.0107;A2;H2;1;-1.02;
14821;48.9372;5.0107;A2;H2;2;-1.32;
14821;48.9372;5.0107;A2;H2;3;-1.52;
14821;48.9372;5.0107;A2;H2;4;-1.27;
14822;48.9347;5.1198;A2;H2;1;-1.04;
14822;48.9347;5.1198;A2;H2;2;-1.42;
14822;48.9347;5.1198;A2;H2;3;-1.52;
14822;48.9347;5.1198;A2;H2;4;-1.28;
14823;48.9321;5.2288;A2;H2;1;-1.02;
14823;48.9321;5.2288;A2;H2;2;-2.31;
14823;48.9321;5.2288;A2;H2;3;-1.59;
14823;48.9321;5.2288;A2;H2;4;-1.4;
14824;48.9294;5.3379;A2;H2;1;-1.02;
14824;48.9294;5.3379;A2;H2;2;-2.37;
14824;48.9294;5.3379;A2;H2;3;-1.65;
14824;48.9294;5.3379;A2;H2;4;-1.41;
14825;48.9266;5.4469;A2;H2;1;-1.06;
14825;48.9266;5.4469;A2;H2;2;-1.12;
14825;48.9266;5.4469;A2;H2;3;-1.26;
14825;48.9266;5.4469;A2;H2;4;-1.2;
14826;48.9238;5.5559;A2;H2;1;-1.05;
14826;48.9238;5.5559;A2;H2;2;-1.38;
14826;48.9238;5.5559;A2;H2;3;-1.3;
14826;48.9238;5.5559;A2;H2;4;-1.11;
14827;48.9208;5.6649;A2;H2;1;-1.06;
14827;48.9208;5.6649;A2;H2;2;-1.34;
14827;48.9208;5.6649;A2;H2;3;-1.63;
14827;48.9208;5.6649;A2;H2;4;-1.37;
14828;48.9177;5.7739;A2;H2;1;-1.04;
14828;48.9177;5.7739;A2;H2;2;-1.22;
14828;48.9177;5.7739;A2;H2;3;-1.88;
14828;48.9177;5.7739;A2;H2;4;-1.12;
14829;48.9145;5.8829;A2;H2;1;-1.18;
14829;48.9145;5.8829;A2;H2;2;-1.31;
14829;48.9145;5.8829;A2;H2;3;-2.35;
14829;48.9145;5.8829;A2;H2;4;-1.21;
14830;48.9112;5.9919;A2;H2;1;-1.11;
14830;48.9112;5.9919;A2;H2;2;-1.23;
14830;48.9112;5.9919;A2;H2;3;-2.39;
14830;48.9112;5.9919;A2;H2;4;-1.23;
14831;48.9078;6.1008;A2;H2;1;-1.06;
14831;48.9078;6.1008;A2;H2;2;-1.08;
14831;48.9078;6.1008;A2;H2;3;-1.93;
14831;48.9078;6.1008;A2;H2;4;-1.14;
14832;48.9043;6.2097;A2;H2;1;-0.96;
14832;48.9043;6.2097;A2;H2;2;-1.04;
14832;48.9043;6.2097;A2;H2;3;-1.09;
14832;48.9043;6.2097;A2;H2;4;-1.2;
14833;48.9007;6.3187;A2;H2;1;-0.99;
14833;48.9007;6.3187;A2;H2;2;-1.14;
14833;48.9007;6.3187;A2;H2;3;-1.5;
14833;48.9007;6.3187;A2;H2;4;-1.04;
14834;48.897;6.4276;A2;H2;1;-0.98;
14834;48.897;6.4276;A2;H2;2;-1.12;
14834;48.897;6.4276;A2;H2;3;-1.46;
14834;48.897;6.4276;A2;H2;4;-1.04;
14835;48.8932;6.5365;A2;H2;1;-1.04;
14835;48.8932;6.5365;A2;H2;2;-1.13;
14835;48.8932;6.5365;A2;H2;3;-1.4;
14835;48.8932;6.5365;A2;H2;4;-1.13;
14836;48.8893;6.6453;A2;H2;1;-1.03;
14836;48.8893;6.6453;A2;H2;2;-1.12;
14836;48.8893;6.6453;A2;H2;3;-1.44;
14836;48.8893;6.6453;A2;H2;4;-1.12;
14837;48.8854;6.7542;A2;H2;1;-1.02;
14837;48.8854;6.7542;A2;H2;2;-1.15;
14837;48.8854;6.7542;A2;H2;3;-1.37;
14837;48.8854;6.7542;A2;H2;4;-1.12;
14838;48.8813;6.863;A2;H2;1;-1.05;
14838;48.8813;6.863;A2;H2;2;-1.25;
14838;48.8813;6.863;A2;H2;3;-1.5;
14838;48.8813;6.863;A2;H2;4;-1.12;
14839;48.8771;6.9719;A2;H2;1;-1.08;
14839;48.8771;6.9719;A2;H2;2;-1.26;
14839;48.8771;6.9719;A2;H2;3;-1.53;
14839;48.8771;6.9719;A2;H2;4;-1.23;
14840;48.8728;7.0807;A2;H2;1;-1.05;
14840;48.8728;7.0807;A2;H2;2;-1.23;
14840;48.8728;7.0807;A2;H2;3;-1.72;
14840;48.8728;7.0807;A2;H2;4;-1.3;
14841;48.8684;7.1894;A2;H2;1;-1.04;
14841;48.8684;7.1894;A2;H2;2;-1.29;
14841;48.8684;7.1894;A2;H2;3;-1.74;
14841;48.8684;7.1894;A2;H2;4;-1.28;
14842;48.8639;7.2982;A2;H2;1;-1.15;
14842;48.8639;7.2982;A2;H2;2;-1.28;
14842;48.8639;7.2982;A2;H2;3;-1.86;
14842;48.8639;7.2982;A2;H2;4;-1.56;
14843;48.8593;7.407;A2;H2;1;-1.2;
14843;48.8593;7.407;A2;H2;2;-1.36;
14843;48.8593;7.407;A2;H2;3;-2.27;
14843;48.8593;7.407;A2;H2;4;-1.76;
14844;48.8547;7.5157;A2;H2;1;-0.9;
14844;48.8547;7.5157;A2;H2;2;-1.67;
14844;48.8547;7.5157;A2;H2;3;-1.67;
14844;48.8547;7.5157;A2;H2;4;-0.97;
14845;48.8499;7.6244;A2;H2;1;-0.94;
14845;48.8499;7.6244;A2;H2;2;-1.62;
14845;48.8499;7.6244;A2;H2;3;-1.64;
14845;48.8499;7.6244;A2;H2;4;-0.9;
14846;48.845;7.7331;A2;H2;1;-1.12;
14846;48.845;7.7331;A2;H2;2;-2.2;
14846;48.845;7.7331;A2;H2;3;-2.87;
14846;48.845;7.7331;A2;H2;4;-1.29;
14847;48.84;7.8418;A2;H2;1;-1.15;
14847;48.84;7.8418;A2;H2;2;-1.21;
14847;48.84;7.8418;A2;H2;3;-2.09;
14847;48.84;7.8418;A2;H2;4;-1.5;
14848;48.8349;7.9504;A2;H2;1;-1.18;
14848;48.8349;7.9504;A2;H2;2;-1.28;
14848;48.8349;7.9504;A2;H2;3;-2.28;
